case_number,latitude,longitude,cluster
JK199290,41.88214,-87.77231,0
JK149351,41.877598,-87.68203,4
JK184832,41.882065,-87.627495,2
JK230628,41.77827,-87.75048,3
JK213226,41.801167,-87.75276,3
JK202079,41.746815,-87.60511,7
JK168867,41.81351,-87.70519,3
JK224487,41.940613,-87.65656,1
JK141852,41.946457,-87.72122,0
JK228101,41.93696,-87.75038,0
JK228254,41.8923,-87.77505,0
JK183612,41.76493,-87.57627,7
JK219589,41.87103,-87.67637,4
JK166863,41.91105,-87.678505,1
JK169440,41.910156,-87.70383,0
JK166942,41.93426,-87.72337,0
JK210725,41.75565,-87.63442,5
JK142595,41.804718,-87.61948,5
JK182938,41.7515,-87.58523,7
JK207025,41.882538,-87.62785,2
JK185560,41.933636,-87.63931,1
JK206918,41.683937,-87.72174,6
JK159046,41.815903,-87.62302,2
JK203978,41.72723,-87.66525,6
JK164297,41.936615,-87.729576,0
JK210222,41.903477,-87.63143,2
JK187930,41.6926,-87.621635,6
JK200242,41.703938,-87.53045,7
JK204788,41.722363,-87.583824,7
JK235259,41.859905,-87.72621,4
JK209723,41.91165,-87.68237,1
JK164727,41.678078,-87.61935,6
JK221799,41.862988,-87.70375,4
JK219045,41.75958,-87.655014,5
JK201643,41.90649,-87.64018,2
JK168404,41.89457,-87.72239,0
JK160955,41.85031,-87.67908,4
JK225902,41.94032,-87.64441,1
JK228187,41.689037,-87.66768,6
JK204214,41.836643,-87.6584,2
JK225762,41.968155,-87.702866,1
JK233985,41.797012,-87.599686,5
JK179368,41.880123,-87.64731,4
JK154776,41.877586,-87.68304,4
JK201824,41.883244,-87.73586,4
JK170213,41.91341,-87.63744,2
JK217272,41.993977,-87.71321,1
JK170582,41.93758,-87.69659,0
JK156627,41.90332,-87.66919,1
JK221605,41.883472,-87.74661,4
JK186787,41.679615,-87.64314,6
JK230651,41.751453,-87.624565,5
JK165008,41.75901,-87.5645,7
JK203923,41.844112,-87.62845,2
JK200005,41.87352,-87.71848,4
JK152407,41.987377,-87.71633,1
JK210168,41.67977,-87.62916,6
JK193955,41.884777,-87.637054,2
JK203145,41.888954,-87.714905,0
JK183736,41.77335,-87.58476,7
JK159494,41.717644,-87.57401,7
JK178903,41.74614,-87.66697,5
JK169974,41.824547,-87.633064,2
JK158563,41.851048,-87.708885,4
JK174446,41.78683,-87.68245,3
JK187509,41.953438,-87.74626,0
JK183451,41.898373,-87.62504,2
JK152807,41.872643,-87.71628,4
JK230499,41.923447,-87.698235,0
JK189884,41.851406,-87.73383,4
JK197935,41.975773,-87.7051,1
JK176079,41.81603,-87.723885,3
JK150892,41.731094,-87.54695,7
JK165258,41.966187,-87.73212,1
JK172198,41.6961,-87.69981,6
JK212490,41.879955,-87.68004,4
JK148792,41.769867,-87.64453,5
JK156598,41.95566,-87.7732,0
JK152195,41.910625,-87.668,1
JK142864,41.866135,-87.65735,4
JK207071,41.889202,-87.617615,2
JK181416,41.781475,-87.60109,5
JK224634,41.748074,-87.656105,5
JK182159,41.80438,-87.58478,5
JK168176,41.76785,-87.5665,7
JK230273,41.71584,-87.61399,6
JK148271,41.91755,-87.759254,0
JK197096,41.878635,-87.68313,4
JK190940,41.917446,-87.787704,0
JK164927,41.771797,-87.69493,3
JK145117,41.97576,-87.70678,1
JK186870,41.84458,-87.701805,4
JK233510,41.903816,-87.68828,4
JK219381,41.773006,-87.575264,7
JK145096,41.935844,-87.743126,0
JK161490,41.69096,-87.68728,6
JK184794,41.874783,-87.76027,0
JK192056,41.74351,-87.70344,3
JK224245,41.799217,-87.7808,3
JK229259,41.871887,-87.70424,4
JK146642,41.802654,-87.65874,3
JK167703,41.76238,-87.59016,7
JK214314,41.77854,-87.67511,3
JK149630,41.74739,-87.703545,3
JK216836,41.894947,-87.75489,0
JK158042,41.950565,-87.67464,1
JK158807,41.891693,-87.62615,2
JK149938,41.78516,-87.620605,5
JK181243,41.945885,-87.65546,1
JK206869,41.765358,-87.673546,5
JK143045,41.804756,-87.61948,5
JK150230,41.85519,-87.62387,2
JK180648,41.858597,-87.67433,4
JK156969,41.893948,-87.63753,2
JK175955,41.737366,-87.552246,7
JK146541,41.84162,-87.617195,2
JK178167,41.920372,-87.787994,0
JK232711,41.958473,-87.65088,1
JK228950,41.812572,-87.613914,2
JK208488,41.886753,-87.65138,4
JK183575,41.749382,-87.72516,3
JK198767,41.842075,-87.71107,4
JK236425,41.84698,-87.68222,4
JK217287,41.90942,-87.76199,0
JK182758,41.936295,-87.65271,1
JK151258,41.839443,-87.64389,2
JK230826,41.79359,-87.64271,3
JK149744,41.92608,-87.64965,1
JK213510,41.90971,-87.677444,1
JK199667,41.894264,-87.61668,2
JK182471,41.902718,-87.72063,0
JK226471,41.88291,-87.694824,4
JK215955,41.86818,-87.709274,4
JK219704,41.900013,-87.73608,0
JK159652,41.924915,-87.68639,1
JK142915,41.866135,-87.65735,4
JK214766,41.798256,-87.69515,3
JK195140,41.86854,-87.63924,2
JK207826,41.756054,-87.55242,7
JK156132,41.777363,-87.647156,5
JK197439,41.740917,-87.631966,5
JK182732,41.932785,-87.64571,1
JK161632,41.77449,-87.62276,5
JK207688,41.85751,-87.66131,4
JK234539,41.778046,-87.6004,5
JK233751,41.97063,-87.65971,1
JK232472,41.75034,-87.63672,5
JK167210,41.727455,-87.59249,7
JK206906,41.79519,-87.588005,5
JK228761,41.73626,-87.62807,6
JK226848,41.815365,-87.67122,3
JK147466,41.931873,-87.720505,0
JK168485,41.969067,-87.72316,1
JK204029,41.755154,-87.63279,5
JK184334,41.77868,-87.6642,3
JK235056,41.922928,-87.7696,0
JK229931,41.709023,-87.56332,7
JK227462,41.81509,-87.702614,3
JK196672,41.750782,-87.62582,5
JK204251,41.764347,-87.5752,7
JK198130,41.78529,-87.76725,3
JK155590,41.72392,-87.66365,6
JK185110,41.90237,-87.765656,0
JK154226,41.810223,-87.70992,3
JK222993,41.84282,-87.66047,2
JK186147,41.781265,-87.72772,3
JK175734,41.969685,-87.674194,1
JK157672,41.75231,-87.654305,5
JK155170,41.94594,-87.66884,1
JK158860,41.717216,-87.6431,6
JK217355,41.784786,-87.61897,5
JK171249,41.89568,-87.77082,0
JK183230,41.79949,-87.5935,5
JK160762,41.744503,-87.651146,5
JK180760,41.935394,-87.652435,1
JK232847,41.814163,-87.618286,2
JK192496,41.765736,-87.58059,7
JK235390,41.74254,-87.65353,5
JK150724,41.88487,-87.75401,0
JK203587,41.899498,-87.72376,0
JK169797,41.78295,-87.60436,5
JK163559,41.968765,-87.68866,1
JK175590,41.86333,-87.71533,4
JK164816,41.90938,-87.666435,1
JK204393,41.83577,-87.637695,2
JK156068,41.96858,-87.693054,1
JK229833,41.8795,-87.62676,2
JK178972,41.90991,-87.676735,1
JK216421,41.803444,-87.61007,5
JK159251,41.967808,-87.67257,1
JK148575,41.863464,-87.65223,4
JK154282,41.92062,-87.68683,1
JK212320,41.869637,-87.633484,2
JK169157,41.881943,-87.63419,2
JK211118,41.749477,-87.66463,5
JK144839,41.830532,-87.610275,2
JK212178,41.763443,-87.60917,5
JK217906,41.8835,-87.62788,2
JK227472,41.729755,-87.655594,6
JK210552,41.72209,-87.555214,7
JK226687,41.964695,-87.71967,1
JK169730,41.71861,-87.551025,7
JK167711,41.82502,-87.66553,3
JK169020,41.77021,-87.641716,5
JK153094,41.656437,-87.54351,7
JK175240,41.720455,-87.65897,6
JK189916,41.877472,-87.67822,4
JK169329,41.830013,-87.67827,3
JK210653,41.90734,-87.71011,0
JK226977,41.75355,-87.56575,7
JK144372,41.870922,-87.709366,4
JK207781,41.78655,-87.63278,5
JK236063,41.949005,-87.65687,1
JK169649,41.74649,-87.681915,3
JK207418,41.89132,-87.68794,4
JK173998,41.795525,-87.75258,3
JK204607,41.88072,-87.72628,4
JK208481,41.96338,-87.67181,1
JK233711,41.86822,-87.66405,4
JK235775,41.79956,-87.61772,5
JK199839,41.91107,-87.64145,2
JK199359,41.743523,-87.633064,5
JK188240,41.9711,-87.66775,1
JK159441,41.97537,-87.744026,0
JK200158,41.902756,-87.67115,1
JK144757,41.88322,-87.62665,2
JK234967,41.859837,-87.70297,4
JK148928,41.929386,-87.70789,0
JK196588,41.878555,-87.664345,4
JK229444,41.903854,-87.736176,0
JK170801,41.871704,-87.696045,4
JK219527,41.809296,-87.591965,5
JK199109,41.778675,-87.80097,3
JK152743,41.892624,-87.704,0
JK198290,41.944145,-87.6809,1
JK160818,41.81488,-87.61341,2
JK207470,41.794827,-87.580444,5
JK235372,41.76807,-87.616936,5
JK214409,41.761726,-87.56482,7
JK236015,41.879955,-87.68004,4
JK153434,41.8366,-87.61677,2
JK180957,41.754257,-87.58447,7
JK158537,41.910072,-87.65311,1
JK219857,41.67516,-87.63701,6
JK170193,41.90985,-87.6687,1
JK168584,41.8366,-87.61677,2
JK196864,41.879032,-87.63695,2
JK153973,41.925842,-87.70234,0
JK194303,41.851757,-87.70595,4
JK148533,41.886345,-87.77486,0
JK148918,41.812355,-87.631096,2
JK176113,41.798775,-87.65378,3
JK229368,41.878136,-87.63206,2
JK221984,41.893223,-87.63153,2
JK175476,41.773067,-87.60985,5
JK210693,41.75988,-87.57368,7
JK213704,41.7799,-87.63583,5
JK156419,41.953438,-87.74626,0
JK154614,41.697685,-87.61716,6
JK204400,41.84458,-87.701805,4
JK218599,41.780575,-87.57673,7
JK180382,41.860374,-87.71281,4
JK174182,41.80143,-87.62101,5
JK155143,41.909637,-87.7453,0
JK186361,41.97555,-87.656395,1
JK166611,41.767048,-87.5751,7
JK199719,41.895527,-87.70923,0
JK200887,41.908432,-87.63851,2
JK160005,41.742588,-87.57031,7
JK202474,41.782547,-87.64094,5
JK171216,41.844025,-87.62692,2
JK186295,41.928978,-87.73315,0
JK216931,41.893646,-87.63118,2
JK166384,41.77791,-87.60953,5
JK157199,41.771763,-87.64324,5
JK206558,41.935337,-87.65515,1
JK194602,41.887222,-87.66081,4
JK227669,41.786144,-87.70997,3
JK197020,41.708096,-87.564995,7
JK162615,41.88515,-87.65212,4
JK232949,41.818825,-87.68471,3
JK237348,41.77676,-87.78242,3
JK196600,41.779675,-87.716034,3
JK241767,41.966393,-87.65354,1
JK213826,41.6956,-87.622,6
JK163794,41.880703,-87.630226,2
JK142343,41.77993,-87.591484,7
JK229191,41.881348,-87.67452,4
JK227342,41.90314,-87.63445,2
JK170192,41.8861,-87.769966,0
JK158105,41.890366,-87.62667,2
JK157552,41.909637,-87.71189,0
JK144192,41.7826,-87.665504,3
JK207103,41.669735,-87.63442,6
JK223039,41.895794,-87.76182,0
JK190117,41.907673,-87.67324,1
JK224356,41.896515,-87.735985,0
JK168237,41.85286,-87.624855,2
JK156156,41.901318,-87.75085,0
JK207586,41.900772,-87.62682,2
JK160666,41.907467,-87.692055,4
JK221228,41.749424,-87.66584,5
JK209960,41.757565,-87.62636,5
JK207220,41.749332,-87.5577,7
JK203097,41.753235,-87.66027,5
JK184947,41.887905,-87.62556,2
JK202545,41.88131,-87.76157,0
JK179060,41.88465,-87.627914,2
JK171587,41.86711,-87.64956,4
JK202043,41.883476,-87.62788,2
JK149635,41.692547,-87.699646,6
JK211530,41.885326,-87.63392,2
JK149293,41.777725,-87.73982,3
JK183751,41.90581,-87.76142,0
JK224196,41.881336,-87.75632,0
JK185270,41.657883,-87.537476,7
JK210021,41.712437,-87.65572,6
JK141304,41.930042,-87.766205,0
JK194540,41.87006,-87.704506,4
JK213066,41.89284,-87.61772,2
JK185363,41.900368,-87.6283,2
JK166497,41.883118,-87.64905,4
JK141507,41.85989,-87.622375,2
JK142605,41.882,-87.72928,4
JK162349,41.86057,-87.627266,2
JK191973,41.814346,-87.72383,3
JK182939,41.68706,-87.62941,6
JK225946,41.997177,-87.6862,1
JK235306,41.8835,-87.62788,2
JK179224,41.930904,-87.64402,1
JK141285,41.95785,-87.67539,1
JK213558,41.886127,-87.64132,4
JK198428,41.961105,-87.71488,1
JK197202,41.989243,-87.66512,1
JK205657,41.68095,-87.62275,6
JK182393,41.946648,-87.70209,1
JK201956,41.67536,-87.634605,6
JK147699,41.937057,-87.69776,0
JK228181,41.887794,-87.76725,0
JK191991,41.902718,-87.75578,0
JK164626,41.783142,-87.62055,5
JK185538,41.9249,-87.68795,1
JK140860,41.770996,-87.69922,3
JK224257,41.84173,-87.643036,2
JK211005,41.900673,-87.6638,1
JK214295,41.891026,-87.6191,2
JK232998,41.79498,-87.66826,3
JK199855,41.689533,-87.66296,6
JK235752,41.697403,-87.64741,6
JK208327,41.912704,-87.705734,0
JK217241,41.725887,-87.65914,6
JK211434,41.788788,-87.622314,5
JK217001,41.90437,-87.63146,2
JK205971,41.866184,-87.724464,4
JK171108,41.821472,-87.603516,2
JK173009,41.86681,-87.62582,2
JK191508,41.751163,-87.6122,7
JK236074,41.747387,-87.585884,7
JK190901,41.877823,-87.65518,4
JK177538,41.760067,-87.55666,7
JK206297,41.74577,-87.55764,7
JK148742,41.874496,-87.71432,4
JK157357,41.900448,-87.75249,0
JK173256,41.83854,-87.6096,2
JK142344,41.80417,-87.65606,3
JK176138,41.87777,-87.65817,4
JK211611,41.677284,-87.64189,6
JK160483,41.895733,-87.68778,4
JK233829,41.750065,-87.55488,7
JK213281,41.76085,-87.65037,5
JK217104,41.89945,-87.68303,4
JK162473,41.93186,-87.64085,1
JK229455,41.865547,-87.719505,4
JK197494,41.84113,-87.657104,2
JK221244,41.878513,-87.766426,0
JK193300,41.809124,-87.631905,2
JK206211,41.963627,-87.653336,1
JK215581,41.917603,-87.73634,0
JK189566,41.78655,-87.62225,5
JK207709,41.77675,-87.67143,3
JK149048,41.768097,-87.66388,5
JK216787,41.874496,-87.71722,4
JK188117,41.735435,-87.64728,5
JK195851,41.717686,-87.53837,7
JK150643,41.901596,-87.72505,0
JK186580,41.892815,-87.62419,2
JK211850,41.778606,-87.72678,3
JK213196,41.877823,-87.65518,4
JK196496,41.83228,-87.64857,2
JK226941,41.977055,-87.65643,1
JK236294,41.74865,-87.62576,5
JK215378,41.854855,-87.651474,4
JK235213,41.795147,-87.671906,3
JK141219,41.908916,-87.65105,1
JK194126,41.896183,-87.62035,2
JK142551,41.87395,-87.631676,2
JK175159,41.867214,-87.642555,2
JK162348,41.855255,-87.65256,4
JK215392,41.873577,-87.76462,0
JK145786,41.924297,-87.74216,0
JK150502,41.85773,-87.63597,2
JK217976,41.882717,-87.766594,0
JK179237,41.803673,-87.70385,3
JK180193,41.722546,-87.56896,7
JK232223,41.8029,-87.60642,5
JK185483,41.743206,-87.654274,5
JK206264,41.79045,-87.61749,5
JK197159,41.816196,-87.64489,2
JK223542,41.894077,-87.677864,4
JK176973,41.92683,-87.75932,0
JK167838,41.844326,-87.718796,4
JK207644,41.963444,-87.66698,1
JK141175,41.885376,-87.74384,0
JK198454,41.70952,-87.52633,7
JK163839,41.864697,-87.71293,4
JK150862,41.775562,-87.64711,5
JK189293,41.79443,-87.59032,5
JK164896,41.892757,-87.708916,0
JK198810,41.78049,-87.78381,3
JK175306,41.907093,-87.74853,0
JK214289,41.888165,-87.62294,2
JK189219,41.952473,-87.64428,1
JK234902,41.785194,-87.645645,3
JK195926,41.735855,-87.65874,6
JK177348,41.75604,-87.556725,7
JK176020,41.783173,-87.73877,3
JK149415,41.784733,-87.60441,5
JK182589,41.692833,-87.60432,6
JK174773,41.750954,-87.63419,5
JK169409,41.740314,-87.5685,7
JK141618,41.879234,-87.624344,2
JK209384,41.76928,-87.56823,7
JK143775,41.85463,-87.67591,4
JK155232,41.837082,-87.643814,2
JK221775,41.86335,-87.72509,4
JK151537,41.940926,-87.66385,1
JK201200,41.878555,-87.748314,4
JK166915,41.727585,-87.66283,6
JK207143,41.87654,-87.62925,2
JK233005,41.827156,-87.62167,2
JK141922,41.92476,-87.702896,0
JK216008,41.89594,-87.74707,0
JK195431,41.776794,-87.6042,5
JK214679,41.75193,-87.64407,5
JK176620,41.730663,-87.61438,7
JK142876,41.903774,-87.63932,2
JK221144,41.74585,-87.65968,5
JK193649,41.86703,-87.728836,4
JK190157,41.713406,-87.634544,6
JK148029,41.83446,-87.68523,4
JK180959,41.781616,-87.61566,5
JK172431,41.921906,-87.64264,1
JK223859,41.953526,-87.738365,0
JK156877,41.866287,-87.71573,4
JK212728,41.849045,-87.70883,4
JK199603,41.969036,-87.65913,1
JK164078,41.953438,-87.74626,0
JK199629,41.87692,-87.73909,4
JK170030,41.841984,-87.722046,4
JK229023,41.883587,-87.65669,4
JK200600,41.74441,-87.64386,5
JK218793,41.96666,-87.704185,1
JK218037,41.967945,-87.7543,0
JK155991,41.75975,-87.61028,5
JK142699,41.89347,-87.632645,2
JK155245,41.854733,-87.72972,4
JK197047,41.90465,-87.70815,0
JK160615,41.93768,-87.684296,1
JK234106,41.736664,-87.551414,7
JK218131,41.805126,-87.608894,5
JK165537,41.655426,-87.61672,6
JK179151,41.718296,-87.55102,7
JK220957,41.90286,-87.77054,0
JK178765,41.85102,-87.61896,2
JK182059,41.69751,-87.61106,6
JK202097,41.867207,-87.64309,2
JK223368,41.890324,-87.65461,4
JK154310,41.94323,-87.67728,1
JK190156,41.749683,-87.66585,5
JK163801,41.8021,-87.587746,5
JK222949,41.974453,-87.72577,1
JK229828,41.766632,-87.61286,5
JK195627,41.907013,-87.721565,0
JK204395,41.689007,-87.61914,6
JK226942,41.73875,-87.63883,5
JK168966,41.94813,-87.64951,1
JK213364,41.793148,-87.65727,3
JK233636,41.890083,-87.70517,0
JK201442,41.99721,-87.72321,1
JK183906,41.953472,-87.74355,0
JK230400,41.869003,-87.68429,4
JK201218,41.907925,-87.64819,1
JK189692,41.80158,-87.61576,5
JK174497,41.718773,-87.65288,6
JK200751,41.947296,-87.65116,1
JK205111,41.88524,-87.69394,4
JK227072,41.729618,-87.55125,7
JK188986,41.764683,-87.66379,5
JK177431,41.86964,-87.71552,4
JK157825,41.88916,-87.634445,2
JK158835,41.795216,-87.58501,5
JK165757,41.774395,-87.598495,7
JK140946,41.89399,-87.75434,0
JK162775,41.953644,-87.72801,0
JK197376,41.9975,-87.67044,1
JK176521,41.92556,-87.64192,1
JK219805,41.959923,-87.64986,1
JK155974,41.65585,-87.595764,6
JK177697,41.876587,-87.62873,2
JK195046,41.952797,-87.68357,1
JK198201,41.951427,-87.65991,1
JK186306,41.88797,-87.62166,2
JK210932,41.750954,-87.62466,5
JK195380,41.766155,-87.641975,5
JK161014,41.887142,-87.62455,2
JK153444,41.778877,-87.70884,3
JK236837,41.771633,-87.64822,5
JK216816,41.874958,-87.7463,4
JK165703,41.89949,-87.618866,2
JK198116,41.805264,-87.5865,5
JK232893,41.83421,-87.623314,2
JK190695,41.94145,-87.78619,0
JK143119,41.75314,-87.66026,5
JK181769,41.907673,-87.651436,1
JK231000,41.869114,-87.656746,4
JK157054,41.91115,-87.63598,2
JK156540,41.678566,-87.62052,6
JK148828,41.88446,-87.63646,2
JK170561,41.87188,-87.673836,4
JK200740,41.892292,-87.675514,4
JK196159,41.980038,-87.77025,0
JK180799,41.896713,-87.62534,2
JK166845,41.90111,-87.76804,0
JK199931,41.925415,-87.71213,0
JK175623,41.759747,-87.59204,7
JK157741,41.84949,-87.70029,4
JK182903,41.852123,-87.62548,2
JK208395,41.85786,-87.66226,4
JK178616,41.783817,-87.58848,7
JK193977,41.90324,-87.67415,1
JK153196,41.899998,-87.73854,0
JK229818,41.972477,-87.72694,1
JK212310,41.766655,-87.6282,5
JK182220,41.881218,-87.73059,4
JK226539,41.917534,-87.754616,0
JK156970,41.767445,-87.586365,7
JK226266,41.98403,-87.7004,1
JK166102,41.880936,-87.70916,4
JK172803,41.765224,-87.61041,5
JK190105,41.885384,-87.70727,4
JK147178,41.95827,-87.75731,0
JK173348,41.73203,-87.608536,7
JK234323,41.88247,-87.627846,2
JK142833,41.876167,-87.7265,4
JK235538,41.706486,-87.61497,6
JK244044,41.713467,-87.621635,6
JK230966,41.94008,-87.64237,1
JK182508,41.885662,-87.7534,0
JK169910,41.796326,-87.60386,5
JK234038,41.772514,-87.60819,5
JK198393,41.894936,-87.68076,4
JK166847,41.74557,-87.692505,3
JK232870,41.919834,-87.71032,0
JK210157,41.909664,-87.74273,0
JK155310,41.861874,-87.65653,4
JK185166,41.91026,-87.73245,0
JK153017,41.928234,-87.68208,1
JK161840,41.751827,-87.559235,7
JK163406,41.768772,-87.587555,7
JK218509,41.947693,-87.72744,0
JK169903,41.997826,-87.684265,1
JK205835,41.92386,-87.66753,1
JK178672,41.931587,-87.6471,1
JK235024,41.852882,-87.63553,2
JK231764,41.717884,-87.56986,7
JK217518,41.941044,-87.734634,0
JK192577,41.80861,-87.62282,5
JK165717,41.69464,-87.65217,6
JK219885,41.856186,-87.62717,2
JK171656,41.93842,-87.712456,0
JK231577,41.702793,-87.62697,6
JK144485,41.851562,-87.723885,4
JK187384,41.86978,-87.6849,4
JK232905,41.914253,-87.715065,0
JK192596,41.851852,-87.69941,4
JK164576,41.84086,-87.62685,2
JK191240,41.75331,-87.65018,5
JK189537,41.96489,-87.65478,1
JK204312,41.968765,-87.68866,1
JK177084,41.810257,-87.62286,5
JK168729,41.775852,-87.609474,5
JK234779,41.86697,-87.65844,4
JK173966,41.89491,-87.758766,0
JK178359,41.882706,-87.75516,0
JK190327,41.908554,-87.70942,0
JK200629,41.89785,-87.722496,0
JK187330,41.77931,-87.67435,3
JK154374,41.881718,-87.62776,2
JK236217,41.89543,-87.719666,0
JK213467,41.69713,-87.62438,6
JK171417,41.77408,-87.60579,5
JK174214,41.930416,-87.762344,0
JK215140,41.854534,-87.72359,4
JK218446,41.967945,-87.75413,0
JK173122,41.99449,-87.69588,1
JK166537,41.691814,-87.63751,6
JK194901,41.868217,-87.630455,2
JK234550,41.880543,-87.64315,4
JK187307,41.837963,-87.61747,2
JK235191,41.86615,-87.72681,4
JK162023,41.875233,-87.62762,2
JK175050,41.896713,-87.62534,2
JK208372,41.99851,-87.694786,1
JK221767,41.943947,-87.64938,1
JK192279,41.751488,-87.642845,5
JK204822,41.75011,-87.64403,5
JK226465,41.83314,-87.61532,2
JK220782,41.96428,-87.66778,1
JK235269,41.797153,-87.67318,3
JK146933,41.742657,-87.63202,5
JK210980,41.882805,-87.70503,4
JK210625,41.92143,-87.75484,0
JK146909,41.86818,-87.709274,4
JK155614,41.938496,-87.816536,0
JK179872,41.6753,-87.631,6
JK215675,41.880962,-87.707085,4
JK198512,41.7813,-87.726494,3
JK147295,41.881184,-87.68498,4
JK146482,41.932953,-87.66842,1
JK212102,41.654854,-87.60756,6
JK195135,41.691597,-87.63391,6
JK157919,41.81159,-87.72048,3
JK148111,41.98288,-87.79144,0
JK152290,41.872456,-87.733925,4
JK145820,41.700035,-87.56319,7
JK149390,41.773052,-87.66892,5
JK204369,41.77124,-87.68586,3
JK204552,41.816017,-87.704285,3
JK172215,41.8892,-87.75784,0
JK155987,41.871532,-87.74493,4
JK192122,41.76752,-87.674706,5
JK175711,41.761894,-87.57496,7
JK233904,41.927708,-87.70725,0
JK220627,41.869408,-87.65734,4
JK231813,41.750935,-87.565,7
JK215102,41.933594,-87.73031,0
JK230012,41.82507,-87.69958,3
JK220906,41.881466,-87.627754,2
JK142731,41.789722,-87.67418,3
JK150003,41.753685,-87.65261,5
JK157849,41.89906,-87.72162,0
JK190218,41.75007,-87.554855,7
JK218715,41.81724,-87.61681,2
JK157010,41.85585,-87.723625,4
JK164283,41.80154,-87.61614,5
JK164575,41.751015,-87.62082,5
JK152222,41.809853,-87.662575,3
JK162620,41.750523,-87.62298,5
JK179221,41.899734,-87.624146,2
JK234102,41.93931,-87.643166,1
JK226048,41.890827,-87.63023,2
JK174278,41.92629,-87.785545,0
JK223407,41.879772,-87.66926,4
JK226091,41.87499,-87.640976,4
JK207216,41.777634,-87.61556,5
JK147146,41.896217,-87.72,0
JK235861,41.996365,-87.69959,1
JK159316,41.88308,-87.65122,4
JK180785,41.953438,-87.74626,0
JK190997,41.75658,-87.70871,3
JK213025,41.754593,-87.74153,3
JK165309,41.8468,-87.62353,2
JK168398,41.879593,-87.63229,2
JK161772,41.830116,-87.64122,2
JK203683,41.685356,-87.619865,6
JK195974,41.720528,-87.65899,6
JK239864,41.759693,-87.58961,7
JK151795,41.884117,-87.699974,4
JK146772,41.87003,-87.708824,4
JK229522,41.853863,-87.634834,2
JK171079,41.747555,-87.66823,5
JK180567,41.952686,-87.8106,0
JK172297,41.75194,-87.55055,7
JK227171,41.843613,-87.70379,4
JK152935,41.769855,-87.5711,7
JK198501,41.91651,-87.67638,1
JK156887,41.695988,-87.59665,6
JK202904,41.777863,-87.61315,5
JK176129,41.751217,-87.68288,3
JK234000,41.72656,-87.608376,7
JK140431,41.967228,-87.71455,1
